Pokemon,X,Y,Z
Roserade,2046,2306,3
Budew,2096,2306,3
Roserade,2109,2306,3
Roserade,2058,2307,3
Roserade,2086,2307,3
Roselia,2092,2309,3
Roselia,2051,2311,3
Roserade,2054,2314,3
Roselia,2051,2319,3
Roselia,2090,2320,3
Magnezone,2352,2323,3
Magnezone,2369,2324,3
Roserade,2054,2325,3
Roserade,2045,2326,3
Roserade,2085,2326,3
Budew,2088,2328,3
Magnezone,2357,2328,3
Magnezone,2365,2328,3
Budew,2050,2329,3
Magnezone,2372,2330,3
Roselia,2056,2331,3
Roselia,2042,2332,3
Roselia,2084,2332,3
Roserade,2037,2333,3
Roserade,2048,2333,3
Roselia,2068,2333,3
Roserade,2078,2333,3
Roserade,2089,2333,3
Magnezone,2368,2334,3
Budew,2074,2335,3
Roserade,2082,2338,3
Magnezone,2370,2339,3
Magnezone,2388,2340,3
Magnezone,2400,2340,3
Magnezone,2420,2340,3
Magnezone,2413,2341,3
Magnezone,2363,2342,3
Shinx,2391,2344,3
Magnezone,2380,2346,3
Magnezone,2425,2346,3
Magnezone,2369,2347,3
Magnezone,2401,2348,3
Magnezone,2408,2350,3
Magnezone,2418,2351,3
Magnezone,2364,2352,3
Magnezone,2385,2352,3
Magnezone,2372,2353,3
Magnezone,2393,2353,3
Magnezone,2412,2355,3
Outland Tropius,2009,2777,3
Outland Tropius,1974,2778,3
Outland Tropius,2003,2778,3
Outland Tropius,1969,2779,3
Outland Tropius,1983,2779,3
Outland Tropius,2016,2779,3
Outland Manectric,2048,2780,3
Outland Tropius,2006,2781,3
Outland Manectric,2039,2781,3
Outland Tropius,2020,2782,3
Outland Tropius,1961,2783,3
Outland Tropius,1980,2783,3
Outland Tropius,1999,2783,3
Outland Tropius,2006,2784,3
Outland Tropius,2013,2784,3
Outland Tropius,1965,2785,3
Outland Tropius,1975,2785,3
Outland Tropius,1968,2786,3
Outland Manectric,2043,2786,3
Outland Manectric,2035,2788,3
Outland Manectric,2051,2789,3
Outland Manectric,2046,2790,3
Outland Tropius,2021,2791,3
Outland Manectric,2038,2792,3
Outland Tropius,1946,2794,3
Outland Tropius,2024,2796,3
Outland Manectric,2048,2796,3
Outland Tropius,1940,2798,3
Outland Tropius,2018,2799,3
Outland Tropius,1952,2802,3
Outland Tropius,1940,2803,3
Outland Tropius,2023,2803,3
Outland Tropius,2027,2803,3
Outland Manectric,2047,2803,3
Outland Tropius,1946,2805,3
Outland Tropius,2018,2805,3
Outland Manectric,2051,2807,3
Outland Tropius,1952,2808,3
Outland Manectric,2042,2808,3
Outland Tropius,2024,2809,3
Outland Manectric,2056,2809,3
Outland Tropius,1941,2810,3
Outland Manectric,2052,2812,3
Outland Tropius,1949,2813,3
Outland Manectric,2047,2813,3
Outland Tropius,2021,2815,3
Outland Manectric,2060,2815,3
Outland Hariyama,1892,2816,3
Outland Tropius,2026,2817,3
Outland Hariyama,1898,2818,3
Outland Manectric,2056,2818,3
Outland Hariyama,1893,2819,3
Outland Hariyama,1889,2821,3
Outland Hariyama,1895,2822,3
Outland Hariyama,1894,2824,3
Outland Tropius,2023,2824,3
Outland Hariyama,1889,2827,3
Outland Hariyama,1898,2827,3
Outland Tropius,2019,2828,3
Outland Tropius,2030,2828,3
Outland Hariyama,1893,2830,3
Outland Tropius,2024,2832,3
Outland Hariyama,1888,2833,3
Outland Hariyama,1897,2833,3
Outland Tropius,2018,2833,3
Outland Hariyama,1892,2836,3
Outland Hariyama,1897,2836,3
Outland Tropius,2030,2837,3
Outland Tropius,2020,2839,3
Outland Tropius,2024,2843,3
Outland Tropius,1949,2846,3
Outland Tropius,2006,2848,3
Outland Tropius,2012,2848,3
Outland Tropius,1944,2849,3
Outland Tropius,1997,2851,3
Outland Tropius,2017,2851,3
Outland Tropius,2010,2852,3
Outland Tropius,2003,2853,3
Outland Tropius,1951,2854,3
Outland Tropius,1969,2855,3
Outland Tropius,2008,2855,3
Outland Tropius,1977,2856,3
Outland Tropius,2015,2856,3
Outland Tropius,1941,2857,3
Outland Tropius,1972,2859,3
Outland Tropius,1947,2860,3
Outland Tropius,1984,2860,3
Outland Tropius,1955,2861,3
Outland Tropius,1963,2862,3
Outland Tropius,1974,2862,3
Outland Tropius,1941,2864,3
Outland Tropius,1987,2864,3
Outland Tropius,1949,2865,3
Outland Tropius,1978,2867,3
Outland Tropius,2015,2925,3
Outland Tropius,1980,2926,3
Outland Tropius,2009,2926,3
Outland Tropius,1975,2927,3
Outland Tropius,1989,2927,3
Outland Tropius,2022,2927,3
Outland Manectric,2054,2928,3
Outland Tropius,2012,2929,3
Outland Manectric,2045,2929,3
Outland Tropius,2026,2930,3
Outland Tropius,1967,2931,3
Outland Tropius,1986,2931,3
Outland Tropius,2005,2931,3
Outland Tropius,2012,2932,3
Outland Tropius,2019,2932,3
Outland Tropius,1971,2933,3
Outland Tropius,1981,2933,3
Outland Tropius,1974,2934,3
Outland Manectric,2049,2934,3
Outland Manectric,2041,2936,3
Outland Manectric,2057,2937,3
Outland Manectric,2052,2938,3
Outland Tropius,2027,2939,3
Outland Manectric,2044,2940,3
Outland Tropius,1952,2942,3
Outland Tropius,2030,2944,3
Outland Manectric,2054,2944,3
Outland Tropius,1946,2946,3
Outland Tropius,2024,2947,3
Outland Tropius,1958,2950,3
Outland Tropius,1946,2951,3
Outland Tropius,2029,2951,3
Outland Tropius,2033,2951,3
Outland Manectric,2053,2951,3
Outland Tropius,1952,2953,3
Outland Tropius,2024,2953,3
Outland Manectric,2057,2955,3
Outland Tropius,1958,2956,3
Outland Manectric,2048,2956,3
Outland Tropius,2030,2957,3
Outland Manectric,2062,2957,3
Outland Tropius,1947,2958,3
Outland Manectric,2058,2960,3
Outland Tropius,1955,2961,3
Outland Manectric,2053,2961,3
Outland Tropius,2027,2963,3
Outland Manectric,2066,2963,3
Outland Hariyama,1898,2964,3
Outland Tropius,2032,2965,3
Outland Hariyama,1904,2966,3
Outland Manectric,2062,2966,3
Outland Hariyama,1899,2967,3
Outland Hariyama,1895,2969,3
Outland Hariyama,1901,2970,3
Outland Hariyama,1900,2972,3
Outland Tropius,2029,2972,3
Outland Hariyama,1895,2975,3
Outland Hariyama,1904,2975,3
Outland Tropius,2025,2976,3
Outland Tropius,2036,2976,3
Outland Hariyama,1899,2978,3
Outland Tropius,2030,2980,3
Outland Hariyama,1894,2981,3
Outland Hariyama,1903,2981,3
Outland Tropius,2024,2981,3
Outland Hariyama,1898,2984,3
Outland Hariyama,1903,2984,3
Outland Tropius,2036,2985,3
Outland Tropius,2026,2987,3
Outland Tropius,2030,2991,3
Outland Tropius,1955,2994,3
Outland Tropius,2012,2996,3
Outland Tropius,2018,2996,3
Outland Tropius,1950,2997,3
Outland Tropius,2003,2999,3
Outland Tropius,2023,2999,3
Outland Tropius,2016,3000,3
Outland Tropius,2009,3001,3
Outland Tropius,1957,3002,3
Outland Tropius,1975,3003,3
Outland Tropius,2014,3003,3
Outland Tropius,1983,3004,3
Outland Tropius,2021,3004,3
Outland Tropius,1947,3005,3
Outland Tropius,1978,3007,3
Outland Tropius,1953,3008,3
Outland Tropius,1990,3008,3
Outland Tropius,1961,3009,3
Outland Tropius,1969,3010,3
Outland Tropius,1980,3010,3
Outland Tropius,1947,3012,3
Outland Tropius,1993,3012,3
Outland Tropius,1955,3013,3
Outland Tropius,1984,3015,3
Outland Forretress,1831,175,4
Outland Forretress,1825,179,4
Outland Forretress,1830,181,4
Outland Forretress,1835,181,4
Outland Forretress,1836,185,4
Outland Forretress,1830,187,4
Outland Forretress,1840,188,4
Outland Forretress,1847,192,4
Outland Forretress,1851,192,4
Outland Forretress,1828,193,4
Outland Forretress,1850,196,4
Outland Forretress,1832,198,4
Outland Forretress,1828,199,4
Outland Forretress,1852,199,4
Outland Forretress,1833,202,4
Outland Forretress,1854,204,4
Outland Forretress,1837,206,4
Outland Forretress,1842,207,4
Outland Forretress,1848,207,4
Outland Forretress,1852,208,4
Outland Forretress,1845,210,4
Outland Forretress,1848,212,4
Outland Granbull,1832,267,4
Outland Granbull,1792,269,4
Outland Granbull,1799,270,4
Outland Granbull,1827,270,4
Outland Granbull,1833,271,4
Outland Granbull,1838,271,4
Outland Granbull,1796,273,4
Outland Granbull,1790,274,4
Outland Granbull,1824,275,4
Outland Granbull,1830,275,4
Outland Granbull,1835,275,4
Outland Granbull,1802,276,4
Outland Granbull,1799,277,4
Outland Granbull,1796,279,4
Outland Granbull,1802,280,4
Outland Granbull,1831,280,4
Outland Forretress,1831,510,4
Outland Forretress,1825,514,4
Outland Forretress,1830,516,4
Outland Forretress,1835,516,4
Outland Forretress,1836,520,4
Outland Forretress,1830,522,4
Outland Forretress,1840,523,4
Outland Forretress,1847,527,4
Outland Forretress,1851,527,4
Outland Forretress,1828,528,4
Outland Forretress,1850,531,4
Outland Forretress,1832,533,4
Outland Forretress,1828,534,4
Outland Forretress,1852,534,4
Outland Forretress,1833,537,4
Outland Forretress,1854,539,4
Outland Forretress,1837,541,4
Outland Forretress,1842,542,4
Outland Forretress,1848,542,4
Outland Forretress,1852,543,4
Outland Forretress,1845,545,4
Outland Forretress,1848,547,4
Outland Granbull,1832,602,4
Outland Granbull,1792,604,4
Outland Granbull,1799,605,4
Outland Granbull,1827,605,4
Outland Granbull,1833,606,4
Outland Granbull,1838,606,4
Outland Granbull,1796,608,4
Outland Granbull,1790,609,4
Outland Granbull,1824,610,4
Outland Granbull,1830,610,4
Outland Granbull,1835,610,4
Outland Granbull,1802,611,4
Outland Granbull,1799,612,4
Outland Granbull,1796,614,4
Outland Granbull,1802,615,4
Outland Granbull,1831,615,4
Slowbro,807,686,4
Slowbro,798,689,4
Clefairy,548,692,4
Slowbro,805,692,4
Clefairy,555,694,4
Slowbro,790,694,4
Slowbro,814,694,4
Clefairy,551,696,4
Clefairy,559,697,4
Slowbro,800,697,4
Slowbro,809,698,4
Clefairy,555,700,4
Slowbro,789,701,4
Slowbro,797,703,4
Slowbro,806,703,4
Slowbro,788,706,4
Slowbro,804,708,4
Slowbro,795,710,4
Clefable,549,797,4
Clefable,545,798,4
Clefable,551,802,4
Spearow,736,802,4
Clefable,542,803,4
Spearow,741,803,4
Raichu,1238,804,4
Clefable,547,805,4
Spearow,746,805,4
Raichu,1220,805,4
Raichu,1229,805,4
Spearow,726,807,4
Magneton,1258,807,4
Magneton,1267,807,4
Spearow,731,808,4
Spearow,752,808,4
Raichu,1225,808,4
Raichu,1233,808,4
Spearow,739,809,4
Magneton,1263,809,4
Magneton,1273,809,4
Raichu,1220,811,4
Spearow,749,812,4
Spearow,755,812,4
Spearow,726,813,4
Raichu,1239,813,4
Magneton,1258,813,4
Magneton,1264,813,4
Raichu,1228,814,4
Magneton,1269,814,4
Magneton,1274,814,4
Magneton,1260,817,4
Fearow,651,818,4
Magneton,1269,818,4
Fearow,619,819,4
Spearow,734,819,4
Fearow,623,820,4
Spearow,729,820,4
Spearow,757,820,4
Raichu,1233,820,4
Magneton,1257,820,4
Magneton,1265,820,4
Fearow,646,821,4
Fearow,656,821,4
Raichu,1220,821,4
Magneton,1274,821,4
Fearow,616,822,4
Fearow,661,822,4
Raichu,1226,822,4
Fearow,633,825,4
Fearow,648,825,4
Fearow,664,825,4
Fearow,620,826,4
Raichu,1221,826,4
Raichu,1230,826,4
Spearow,763,827,4
Fearow,648,828,4
Spearow,757,828,4
Fearow,620,830,4
Fearow,634,830,4
Spearow,764,830,4
Fearow,629,831,4
Fearow,666,832,4
Fearow,650,833,4
Spearow,749,833,4
Fearow,624,834,4
Fearow,658,834,4
Spearow,743,834,4
Spearow,758,834,4
Fearow,618,835,4
Fearow,654,836,4
Fearow,666,836,4
Fearow,661,838,4
Spearow,740,838,4
Electrode,1259,839,4
Electrode,1268,839,4
Electrode,1272,839,4
Spearow,745,840,4
Electrode,1265,842,4
Electrode,1255,843,4
Fearow,622,844,4
Electrode,1232,844,4
Electrode,1271,845,4
Outland Forretress,1831,845,4
Fearow,629,846,4
Electrode,1226,846,4
Electrode,1258,846,4
Electrode,1268,847,4
Fearow,637,848,4
Spearow,705,848,4
Electrode,1235,848,4
Fearow,621,849,4
Fearow,627,849,4
Fearow,641,849,4
Spearow,710,849,4
Electrode,1239,849,4
Outland Forretress,1825,849,4
Electrode,1230,850,4
Electrode,1257,850,4
Electrode,1223,851,4
Outland Forretress,1830,851,4
Outland Forretress,1835,851,4
Spearow,703,852,4
Electrode,1269,852,4
Fearow,643,853,4
Electrode,1254,853,4
Electrode,1263,853,4
Fearow,622,854,4
Electrode,1234,854,4
Spearow,704,855,4
Spearow,719,855,4
Electrode,1272,855,4
Outland Forretress,1836,855,4
Electrode,1227,856,4
Electrode,1258,856,4
Electrode,1264,856,4
Spearow,708,857,4
Electrode,1239,857,4
Outland Forretress,1830,857,4
Fearow,621,858,4
Fearow,629,858,4
Fearow,643,858,4
Spearow,721,858,4
Outland Forretress,1840,858,4
Fearow,653,859,4
Fearow,629,861,4
Spearow,712,861,4
Fearow,652,862,4
Outland Forretress,1847,862,4
Outland Forretress,1851,862,4
Fearow,626,863,4
Fearow,639,863,4
Spearow,705,863,4
Spearow,717,863,4
Outland Forretress,1828,863,4
Fearow,646,866,4
Fearow,651,866,4
Outland Forretress,1850,866,4
Fearow,638,867,4
Spearow,704,867,4
Fearow,634,868,4
Outland Forretress,1832,868,4
Outland Forretress,1828,869,4
Outland Forretress,1852,869,4
Machoke,1116,872,4
Outland Forretress,1833,872,4
Machoke,1098,874,4
Outland Forretress,1854,874,4
Outland Forretress,1837,876,4
Outland Forretress,1842,877,4
Outland Forretress,1848,877,4
Machoke,1131,878,4
Outland Forretress,1852,878,4
Outland Forretress,1845,880,4
Outland Forretress,1848,882,4
Vileplume,903,892,4
Machamp,1131,892,4
Machoke,1120,894,4
Machamp,1110,895,4
Machamp,1127,895,4
Machoke,1137,896,4
Machoke,1117,897,4
Vileplume,896,898,4
Machoke,1082,901,4
Machamp,1116,902,4
Machamp,1140,903,4
Machamp,1097,909,4
Machoke,1120,909,4
Machoke,1146,909,4
Machamp,1141,910,4
Machoke,1083,913,4
Machamp,1101,914,4
Machamp,1137,914,4
Machoke,1116,915,4
Machamp,1125,915,4
Machamp,1145,916,4
Machoke,1114,917,4
Machamp,1122,918,4
Machoke,1131,919,4
Machoke,1140,919,4
Machamp,1136,920,4
Machamp,1107,921,4
Machamp,1112,921,4
Machoke,1148,921,4
Machoke,1104,923,4
Machoke,1120,923,4
Machamp,1105,928,4
Machamp,1125,928,4
Haunter,1212,929,4
Machoke,1109,930,4
Haunter,1216,930,4
Gengar,1220,930,4
Gengar,1224,930,4
Machamp,1148,931,4
Machoke,1112,933,4
Machoke,1128,933,4
Haunter,1210,933,4
Gengar,1214,934,4
Machoke,1144,935,4
Gengar,1219,936,4
Machoke,1125,937,4
Machamp,1133,937,4
Outland Granbull,1832,937,4
Gengar,1223,938,4
Gengar,1212,939,4
Outland Granbull,1792,939,4
Gengar,1218,940,4
Outland Granbull,1799,940,4
Outland Granbull,1827,940,4
Outland Granbull,1833,941,4
Outland Granbull,1838,941,4
Gengar,1213,943,4
Gengar,1223,943,4
Outland Granbull,1796,943,4
Outland Granbull,1790,944,4
Outland Granbull,1824,945,4
Outland Granbull,1830,945,4
Outland Granbull,1835,945,4
Outland Granbull,1802,946,4
Outland Granbull,1799,947,4
Outland Granbull,1796,949,4
Outland Granbull,1802,950,4
Outland Granbull,1831,950,4
Rhydon,1104,958,4
Rhyhorn,1123,959,4
Rhyhorn,1138,959,4
Rhydon,1157,961,4
Rhydon,1104,963,4
Rhydon,1109,963,4
Rhydon,1117,963,4
Rhydon,1143,963,4
Rhydon,1155,965,4
Rhyhorn,1161,965,4
Rhyhorn,1118,966,4
Rhyhorn,1150,966,4
Rhydon,1138,968,4
Rhyhorn,1103,969,4
Bewear,2402,1011,4
Bewear,2398,1012,4
Bewear,2407,1012,4
Bewear,2411,1012,4
Bewear,2403,1014,4
Bewear,2411,1016,4
Bewear,2402,1017,4
Bewear,2398,1018,4
Bewear,2406,1018,4
Bewear,2410,1019,4
Beedrill,429,1027,4
Beedrill,425,1029,4
Beedrill,433,1029,4
Beedrill,433,1032,4
Beedrill,427,1033,4
Beedrill,430,1038,4
Beedrill,432,1041,4
Beedrill,428,1045,4
Beedrill,432,1046,4
Sandslash,1177,1093,4
Sandslash,1181,1095,4
Sandslash,1186,1096,4
Sandslash,1181,1100,4
Outland Manectric,1933,1100,4
Outland Hariyama,1759,1101,4
Outland Manectric,1944,1101,4
Outland Hariyama,1764,1103,4
Outland Manectric,1922,1103,4
Outland Manectric,1927,1103,4
Sandslash,1185,1104,4
Outland Hariyama,1759,1105,4
Outland Manectric,1911,1105,4
Outland Manectric,1935,1105,4
Sandslash,1179,1106,4
Outland Manectric,1930,1106,4
Outland Manectric,1940,1106,4
Outland Hariyama,1754,1107,4
Outland Manectric,1916,1107,4
Outland Hariyama,1766,1109,4
Outland Manectric,1925,1109,4
Outland Manectric,1944,1109,4
Outland Hariyama,1760,1112,4
Outland Hariyama,1753,1113,4
Outland Manectric,1912,1113,4
Outland Manectric,1918,1113,4
Outland Manectric,1939,1113,4
Outland Manectric,1945,1113,4
Outland Hariyama,1764,1115,4
Outland Manectric,1921,1116,4
Outland Manectric,1943,1118,4
Outland Manectric,1926,1119,4
Outland Manectric,1947,1119,4
Outland Manectric,1947,1123,4
Outland Manectric,1929,1125,4
Outland Manectric,1949,1127,4
Outland Hariyama,1770,1128,4
Outland Hariyama,1780,1129,4
Outland Manectric,1925,1129,4
Outland Hariyama,1757,1130,4
Outland Manectric,1930,1131,4
Outland Manectric,1945,1131,4
Outland Hariyama,1763,1132,4
Outland Hariyama,1787,1132,4
Outland Manectric,1920,1132,4
Outland Manectric,1940,1133,4
Outland Hariyama,1775,1134,4
Outland Manectric,1935,1134,4
Outland Manectric,1948,1134,4
Outland Hariyama,1757,1135,4
Outland Hariyama,1781,1135,4
Outland Hariyama,1769,1136,4
Outland Manectric,1918,1136,4
Outland Manectric,1924,1136,4
Outland Manectric,1929,1136,4
Outland Hariyama,1750,1138,4
Outland Manectric,1944,1138,4
Outland Hariyama,1789,1139,4
Outland Hariyama,1757,1141,4
Outland Hariyama,1763,1141,4
Outland Hariyama,1778,1141,4
Outland Hariyama,1784,1141,4
Outland Manectric,1922,1141,4
Outland Hariyama,1752,1143,4
Outland Hariyama,1793,1143,4
Outland Hariyama,1757,1146,4
Outland Hariyama,1763,1146,4
Outland Hariyama,1778,1146,4
Outland Hariyama,1784,1146,4
Outland Hariyama,1789,1146,4
Outland Hariyama,1746,1148,4
Outland Hariyama,1751,1148,4
Outland Hariyama,1797,1150,4
Outland Hariyama,1757,1151,4
Outland Hariyama,1763,1151,4
Outland Hariyama,1778,1151,4
Outland Hariyama,1784,1151,4
Outland Hariyama,1751,1153,4
Outland Hariyama,1791,1153,4
Outland Hariyama,1746,1154,4
Outland Hariyama,1757,1156,4
Outland Hariyama,1763,1156,4
Outland Hariyama,1778,1156,4
Outland Hariyama,1784,1156,4
Outland Hariyama,1760,1160,4
Outland Hariyama,1768,1160,4
Outland Hariyama,1786,1160,4
Outland Hariyama,1796,1160,4
Outland Hariyama,1754,1162,4
Outland Hariyama,1777,1162,4
Outland Hariyama,1790,1164,4
Outland Hariyama,1761,1165,4
Outland Hariyama,1771,1166,4
Outland Hariyama,1781,1167,4
Pidgeot,1218,1209,4
Pidgeot,1223,1210,4
Pidgeot,1216,1213,4
Pidgeot,1180,1214,4
Pidgeot,1182,1215,4
Pidgeot,1223,1215,4
Pidgeot,1229,1216,4
Pidgeot,1218,1218,4
Pidgeot,1179,1219,4
Pidgeot,1221,1221,4
Vaporeon,109,1222,4
Pidgeot,1228,1222,4
Pidgeot,1181,1223,4
Vaporeon,115,1226,4
Vaporeon,110,1227,4
Vaporeon,105,1230,4
Vaporeon,113,1231,4
Vaporeon,118,1231,4
Vaporeon,110,1235,4
Vaporeon,117,1236,4
Persian,1244,1303,4
Persian,1238,1306,4
Persian,1245,1308,4
Persian,1240,1311,4
Persian,1247,1312,4
Tauros,1084,1397,4
Tauros,1086,1399,4
Tauros,1079,1402,4
Tauros,1082,1406,4
Tauros,1077,1408,4
Tauros,1085,1420,4
Tauros,1089,1421,4
Tauros,1083,1424,4
Tauros,1085,1427,4
Tauros,1082,1429,4
Elder Dragonite,2921,1445,4
Elder Dragonite,2911,1452,4
Elder Dragonite,2896,1453,4
Elder Dragonite,2904,1453,4
Ancient Dragonite,2926,1454,4
Elder Dragonite,2883,1456,4
Ancient Dragonite,2932,1461,4
Ancient Dragonite,2883,1465,4
Ancient Dragonite,2917,1465,4
Ancient Kingdra,2941,1466,4
Ancient Dragonite,2949,1473,4
Elder Dragonite,2884,1474,4
Ancient Dragonite,2955,1478,4
Elder Dragonite,2916,1479,4
Kangaskhan,980,1481,4
Ancient Dragonite,2895,1481,4
Ancient Dragonite,2908,1481,4
Ancient Dragonite,2945,1482,4
Ancient Dragonite,2934,1483,4
Kangaskhan,950,1485,4
Kangaskhan,965,1485,4
Kangaskhan,974,1485,4
Ancient Kingdra,3001,1485,4
Elder Dragonite,2915,1486,4
Ancient Dragonite,2881,1487,4
Ancient Kingdra,2994,1487,4
Ancient Kingdra,3008,1488,4
Kangaskhan,960,1489,4
Kangaskhan,969,1489,4
Kangaskhan,979,1489,4
Ancient Dragonite,2907,1490,4
Ancient Kingdra,3001,1490,4
Kangaskhan,951,1491,4
Elder Dragonite,2869,1492,4
Ancient Dragonite,2933,1492,4
Ancient Kingdra,2988,1492,4
Ancient Kingdra,3015,1492,4
Kangaskhan,972,1493,4
Ancient Dragonite,2943,1493,4
Ancient Kingdra,2994,1493,4
Ancient Kingdra,3008,1493,4
Ancient Kingdra,3023,1496,4
Ancient Dragonite,2921,1497,4
Ancient Kingdra,3015,1497,4
Ancient Dragonite,2901,1499,4
Ancient Kingdra,2989,1499,4
Ancient Kingdra,3020,1500,4
Ancient Dragonite,2908,1501,4
Elder Dragonite,2863,1502,4
Ancient Dragonite,2924,1502,4
Ancient Dragonite,2935,1502,4
Ancient Kingdra,2993,1502,4
Ancient Kingdra,3029,1502,4
Kangaskhan,979,1505,4
Ancient Kingdra,2987,1505,4
Kangaskhan,973,1508,4
Ancient Kingdra,3027,1508,4
Ancient Dragonite,2901,1509,4
Ancient Kingdra,2983,1509,4
Ancient Kingdra,2992,1510,4
Ancient Kingdra,3032,1510,4
Ancient Kingdra,2968,1511,4
Ancient Kingdra,2976,1511,4
Kangaskhan,971,1513,4
Ancient Dragonite,2916,1513,4
Ancient Dragonite,2927,1513,4
Ancient Kingdra,2973,1514,4
Ancient Kingdra,2986,1514,4
Ancient Kingdra,3026,1514,4
Elder Dragonite,2868,1515,4
Ancient Kingdra,2963,1515,4
Ancient Kingdra,2979,1515,4
Ancient Kingdra,2968,1516,4
Elder Dragonite,2881,1519,4
Ancient Dragonite,2899,1519,4
Ancient Kingdra,3025,1519,4
Ancient Kingdra,3031,1519,4
Ancient Kingdra,2958,1520,4
Ancient Dragonite,2920,1521,4
Ancient Dragonite,2910,1522,4
Ancient Kingdra,2963,1522,4
Ancient Kingdra,3020,1526,4
Ancient Kingdra,3027,1527,4
Ancient Dragonite,2894,1528,4
Ancient Kingdra,2954,1528,4
Ancient Kingdra,2961,1528,4
Ancient Kingdra,3014,1529,4
Ancient Kingdra,3008,1531,4
Ancient Dragonite,2910,1533,4
Ancient Kingdra,2955,1534,4
Ancient Kingdra,3002,1534,4
Ancient Kingdra,3021,1534,4
Ancient Kingdra,3013,1535,4
Ancient Kingdra,2960,1537,4
Ancient Kingdra,3007,1538,4
Ancient Kingdra,2954,1540,4
Ancient Kingdra,2965,1542,4
Ancient Kingdra,3000,1542,4
Ancient Kingdra,2970,1543,4
Ancient Kingdra,2978,1544,4
Ancient Kingdra,2957,1545,4
Ancient Kingdra,2985,1546,4
Ancient Kingdra,2994,1546,4
Ancient Kingdra,3003,1546,4
Ancient Kingdra,2962,1547,4
Ancient Kingdra,2973,1547,4
Ancient Kingdra,2979,1548,4
Ancient Kingdra,2988,1550,4
Ancient Kingdra,2996,1550,4
Charmeleon,361,1638,4
Charizard,376,1639,4
Charmeleon,386,1640,4
Charmeleon,357,1641,4
Charmeleon,372,1645,4
Charizard,363,1647,4
Charizard,405,1647,4
Charizard,386,1648,4
Charmeleon,393,1651,4
Charmeleon,369,1652,4
Charizard,401,1655,4
Charmeleon,361,1656,4
Charmeleon,384,1656,4
Charizard,366,1660,4
Charmeleon,374,1660,4
Charmeleon,393,1660,4
Charizard,378,1663,4
Charmeleon,361,1664,4
Charmeleon,400,1665,4
Charmeleon,382,1667,4
Charizard,409,1667,4
Charmeleon,393,1669,4
Charmeleon,376,1672,4
Charmeleon,360,1674,4
Charizard,367,1674,4
Charizard,390,1674,4
Charmeleon,404,1674,4
Charmeleon,384,1676,4
Charmeleon,416,1676,4
Charmeleon,365,1678,4
Charmeleon,393,1679,4
Charmeleon,357,1680,4
Charizard,413,1680,4
Charmeleon,402,1684,4
Charmeleon,363,1685,4
Charmeleon,382,1685,4
Charmeleon,396,1686,4
Charmeleon,414,1686,4
Charizard,388,1687,4
Charizard,408,1690,4
Charizard,359,1691,4
Charizard,376,1693,4
